Image id,Actual Label,xmin,ymin,xmax,ymax,xmin_norm,xmax_norm,ymin_norm,ymax_norm
img_3918_JPG_jpg.rf.8e8b1c6113a9220d993d301202d455bb.jpg,Mature_Unripe,493,274,507,296,0.7703125,0.7921875,0.428125,0.7921875
img_3918_JPG_jpg.rf.8e8b1c6113a9220d993d301202d455bb.jpg,Mature_Unripe,100,197,111,215,0.15625,0.1734375,0.3078125,0.1734375
img_3918_JPG_jpg.rf.8e8b1c6113a9220d993d301202d455bb.jpg,Mature_Unripe,215,234,246,272,0.3359375,0.384375,0.365625,0.384375
img_3918_JPG_jpg.rf.8e8b1c6113a9220d993d301202d455bb.jpg,Spoit,196,253,221,298,0.30625,0.3453125,0.3953125,0.3453125
img_3918_JPG_jpg.rf.8e8b1c6113a9220d993d301202d455bb.jpg,Spoit,310,204,336,230,0.484375,0.525,0.31875,0.525
img_4089_JPG_jpg.rf.f717ec3177e1f6c05abd330bea6ff7dc.jpg,Mature_Unripe,550,355,592,415,0.859375,0.925,0.5546875,0.925
img_4089_JPG_jpg.rf.f717ec3177e1f6c05abd330bea6ff7dc.jpg,Mature_Unripe,570,265,612,329,0.890625,0.95625,0.4140625,0.95625
img_4089_JPG_jpg.rf.f717ec3177e1f6c05abd330bea6ff7dc.jpg,Mature_Unripe,533,236,580,297,0.8328125,0.90625,0.36875,0.90625
img_4089_JPG_jpg.rf.f717ec3177e1f6c05abd330bea6ff7dc.jpg,Mature_Unripe,212,357,230,381,0.33125,0.359375,0.5578125,0.359375
img_4089_JPG_jpg.rf.f717ec3177e1f6c05abd330bea6ff7dc.jpg,Mature_Unripe,227,270,247,296,0.3546875,0.3859375,0.421875,0.3859375
img_185_JPG_jpg.rf.3ae8ccdb308f0b98324bae305822e82a.jpg,Mature_Unripe,328,2,394,44,0.5125,0.615625,0.003125,0.615625
img_185_JPG_jpg.rf.3ae8ccdb308f0b98324bae305822e82a.jpg,Mature_Unripe,286,120,327,190,0.446875,0.5109375,0.1875,0.5109375
img_185_JPG_jpg.rf.3ae8ccdb308f0b98324bae305822e82a.jpg,Mature_Unripe,260,252,360,419,0.40625,0.5625,0.39375,0.5625
img_185_JPG_jpg.rf.3ae8ccdb308f0b98324bae305822e82a.jpg,Mature_Unripe,224,492,279,584,0.35,0.4359375,0.76875,0.4359375
img_185_JPG_jpg.rf.3ae8ccdb308f0b98324bae305822e82a.jpg,Immature,24,294,89,354,0.0375,0.1390625,0.459375,0.1390625
img_185_JPG_jpg.rf.3ae8ccdb308f0b98324bae305822e82a.jpg,Immature,56,249,88,285,0.0875,0.1375,0.3890625,0.1375
img_185_JPG_jpg.rf.3ae8ccdb308f0b98324bae305822e82a.jpg,Immature,78,316,123,398,0.121875,0.1921875,0.49375,0.1921875
img_185_JPG_jpg.rf.3ae8ccdb308f0b98324bae305822e82a.jpg,Immature,212,357,245,393,0.33125,0.3828125,0.5578125,0.3828125
img_185_JPG_jpg.rf.3ae8ccdb308f0b98324bae305822e82a.jpg,Immature,245,167,293,224,0.3828125,0.4578125,0.2609375,0.4578125
img_4063_JPG_jpg.rf.97cfa8f10ae4091184975f9368766b71.jpg,Mature_Unripe,520,320,577,402,0.8125,0.9015625,0.5,0.9015625
img_4063_JPG_jpg.rf.97cfa8f10ae4091184975f9368766b71.jpg,Mature_Unripe,284,352,318,408,0.44375,0.496875,0.55,0.496875
img_4063_JPG_jpg.rf.97cfa8f10ae4091184975f9368766b71.jpg,Mature_Unripe,186,357,198,373,0.290625,0.309375,0.5578125,0.309375
img_3829_JPG_jpg.rf.c1ce3230334b382a6b3aa073638dcf09.jpg,Mature_Unripe,221,464,259,541,0.3453125,0.4046875,0.725,0.4046875
img_3829_JPG_jpg.rf.c1ce3230334b382a6b3aa073638dcf09.jpg,Mature_Unripe,422,144,459,224,0.659375,0.7171875,0.225,0.7171875
img_2295_JPG_jpg.rf.ea319d5a70b88d7ad0c42956f5df0d15.jpg,Immature,416,181,449,243,0.65,0.7015625,0.2828125,0.7015625
img_2295_JPG_jpg.rf.ea319d5a70b88d7ad0c42956f5df0d15.jpg,Immature,438,11,468,72,0.684375,0.73125,0.0171875,0.73125
img_2295_JPG_jpg.rf.ea319d5a70b88d7ad0c42956f5df0d15.jpg,Immature,414,39,449,111,0.646875,0.7015625,0.0609375,0.7015625
img_2295_JPG_jpg.rf.ea319d5a70b88d7ad0c42956f5df0d15.jpg,Immature,393,171,409,205,0.6140625,0.6390625,0.2671875,0.6390625
img_2295_JPG_jpg.rf.ea319d5a70b88d7ad0c42956f5df0d15.jpg,Immature,169,219,186,251,0.2640625,0.290625,0.3421875,0.290625
img_2295_JPG_jpg.rf.ea319d5a70b88d7ad0c42956f5df0d15.jpg,Immature,192,427,216,457,0.3,0.3375,0.6671875,0.3375
img_2295_JPG_jpg.rf.ea319d5a70b88d7ad0c42956f5df0d15.jpg,Spoit,58,53,96,107,0.090625,0.15,0.0828125,0.15
img_414_JPG_jpg.rf.30409e12f4142ce1fc4f179f1453ad8c.jpg,Mature_Unripe,247,376,284,402,0.3859375,0.44375,0.5875,0.44375
img_414_JPG_jpg.rf.30409e12f4142ce1fc4f179f1453ad8c.jpg,Mature_Unripe,239,456,274,508,0.3734375,0.428125,0.7125,0.428125
img_414_JPG_jpg.rf.30409e12f4142ce1fc4f179f1453ad8c.jpg,Mature_Unripe,318,441,358,507,0.496875,0.559375,0.6890625,0.559375
img_414_JPG_jpg.rf.30409e12f4142ce1fc4f179f1453ad8c.jpg,Mature_Unripe,311,504,359,578,0.4859375,0.5609375,0.7875,0.5609375
img_414_JPG_jpg.rf.30409e12f4142ce1fc4f179f1453ad8c.jpg,Mature_Unripe,524,269,552,308,0.81875,0.8625,0.4203125,0.8625
img_414_JPG_jpg.rf.30409e12f4142ce1fc4f179f1453ad8c.jpg,Mature_Unripe,520,407,550,469,0.8125,0.859375,0.6359375,0.859375
img_414_JPG_jpg.rf.30409e12f4142ce1fc4f179f1453ad8c.jpg,Mature_Unripe,556,425,588,478,0.86875,0.91875,0.6640625,0.91875
img_2816_JPG_jpg.rf.1ca160a41a7a4dd00719437a1d6c045e.jpg,Immature,249,331,263,353,0.3890625,0.4109375,0.5171875,0.4109375
img_2816_JPG_jpg.rf.1ca160a41a7a4dd00719437a1d6c045e.jpg,Immature,448,442,455,456,0.7,0.7109375,0.690625,0.7109375
img_2816_JPG_jpg.rf.1ca160a41a7a4dd00719437a1d6c045e.jpg,Immature,435,445,443,455,0.6796875,0.6921875,0.6953125,0.6921875
img_3820_JPG_jpg.rf.42a7cf14deea201fd464b67b54bb7a72.jpg,Mature_Unripe,246,580,297,640,0.384375,0.4640625,0.90625,0.4640625
img_3820_JPG_jpg.rf.42a7cf14deea201fd464b67b54bb7a72.jpg,Mature_Unripe,214,221,262,321,0.334375,0.409375,0.3453125,0.409375
img_3820_JPG_jpg.rf.42a7cf14deea201fd464b67b54bb7a72.jpg,Mature_Unripe,460,376,477,398,0.71875,0.7453125,0.5875,0.7453125
img_3820_JPG_jpg.rf.42a7cf14deea201fd464b67b54bb7a72.jpg,Mature_Unripe,491,407,507,425,0.7671875,0.7921875,0.6359375,0.7921875
img_21_JPG_jpg.rf.45a4a54c736c4c2f93a33944f3f4c7f8.jpg,Mature_Unripe,293,207,329,245,0.4578125,0.5140625,0.3234375,0.5140625
img_21_JPG_jpg.rf.45a4a54c736c4c2f93a33944f3f4c7f8.jpg,Mature_Unripe,374,302,412,352,0.584375,0.64375,0.471875,0.64375
img_21_JPG_jpg.rf.45a4a54c736c4c2f93a33944f3f4c7f8.jpg,Mature_Unripe,443,383,468,423,0.6921875,0.73125,0.5984375,0.73125
img_21_JPG_jpg.rf.45a4a54c736c4c2f93a33944f3f4c7f8.jpg,Mature_Unripe,226,70,255,112,0.353125,0.3984375,0.109375,0.3984375
img_21_JPG_jpg.rf.45a4a54c736c4c2f93a33944f3f4c7f8.jpg,Mature_Unripe,227,123,245,145,0.3546875,0.3828125,0.1921875,0.3828125
img_496_JPG_jpg.rf.b0e28a859349426cddc2cb58e9b9ed05.jpg,Spoit,348,391,370,474,0.54375,0.578125,0.6109375,0.578125
img_496_JPG_jpg.rf.b0e28a859349426cddc2cb58e9b9ed05.jpg,Mature_Unripe,366,323,419,393,0.571875,0.6546875,0.5046875,0.6546875
img_496_JPG_jpg.rf.b0e28a859349426cddc2cb58e9b9ed05.jpg,Mature_Unripe,304,248,359,338,0.475,0.5609375,0.3875,0.5609375
img_496_JPG_jpg.rf.b0e28a859349426cddc2cb58e9b9ed05.jpg,Mature_Unripe,365,449,405,507,0.5703125,0.6328125,0.7015625,0.6328125
img_3837_JPG_jpg.rf.4edfa7b6ed3a4f0c0c75d9547989e61a.jpg,Mature_Unripe,292,512,335,574,0.45625,0.5234375,0.8,0.5234375
img_3837_JPG_jpg.rf.4edfa7b6ed3a4f0c0c75d9547989e61a.jpg,Mature_Unripe,193,341,220,391,0.3015625,0.34375,0.5328125,0.34375
img_3837_JPG_jpg.rf.4edfa7b6ed3a4f0c0c75d9547989e61a.jpg,Immature,272,477,292,525,0.425,0.45625,0.7453125,0.45625
img_3837_JPG_jpg.rf.4edfa7b6ed3a4f0c0c75d9547989e61a.jpg,Immature,277,527,303,571,0.4328125,0.4734375,0.8234375,0.4734375
img_3837_JPG_jpg.rf.4edfa7b6ed3a4f0c0c75d9547989e61a.jpg,Mature_Unripe,263,352,313,404,0.4109375,0.4890625,0.55,0.4890625
img_3837_JPG_jpg.rf.4edfa7b6ed3a4f0c0c75d9547989e61a.jpg,Spoit,210,342,251,412,0.328125,0.3921875,0.534375,0.3921875
img_3766_JPG_jpg.rf.62efdd294708409e3893043fa737bcad.jpg,Mature_Unripe,307,339,363,421,0.4796875,0.5671875,0.5296875,0.5671875
img_3766_JPG_jpg.rf.62efdd294708409e3893043fa737bcad.jpg,Mature_Unripe,169,288,194,322,0.2640625,0.303125,0.45,0.303125
img_11_JPG_jpg.rf.356dceeb567a6ab42c1c4dccf60bb86b.jpg,Mature_Unripe,307,147,349,205,0.4796875,0.5453125,0.2296875,0.5453125
img_11_JPG_jpg.rf.356dceeb567a6ab42c1c4dccf60bb86b.jpg,Mature_Unripe,465,313,499,371,0.7265625,0.7796875,0.4890625,0.7796875
img_11_JPG_jpg.rf.356dceeb567a6ab42c1c4dccf60bb86b.jpg,Mature_Unripe,392,240,429,306,0.6125,0.6703125,0.375,0.6703125
img_11_JPG_jpg.rf.356dceeb567a6ab42c1c4dccf60bb86b.jpg,Mature_Unripe,253,193,277,229,0.3953125,0.4328125,0.3015625,0.4328125
img_11_JPG_jpg.rf.356dceeb567a6ab42c1c4dccf60bb86b.jpg,Mature_Unripe,250,242,270,267,0.390625,0.421875,0.378125,0.421875
img_11_JPG_jpg.rf.356dceeb567a6ab42c1c4dccf60bb86b.jpg,Immature,458,121,486,145,0.715625,0.759375,0.1890625,0.759375
img_1575_JPG_jpg.rf.de96ac412de67d31a6a1ba64faa5a0cf.jpg,Spoit,117,134,141,167,0.1828125,0.2203125,0.209375,0.2203125
img_319_JPG_jpg.rf.eddb36830d4da46cceddeb44b61ddc1b.jpg,Mature_Unripe,300,285,396,371,0.46875,0.61875,0.4453125,0.61875
img_319_JPG_jpg.rf.eddb36830d4da46cceddeb44b61ddc1b.jpg,Mature_Unripe,387,541,448,641,0.6046875,0.7,0.8453125,0.7
img_319_JPG_jpg.rf.eddb36830d4da46cceddeb44b61ddc1b.jpg,Mature_Unripe,379,197,405,261,0.5921875,0.6328125,0.3078125,0.6328125
img_793_JPG_jpg.rf.41ce2f9380ba3e569b332795de78390d.jpg,Mature_Unripe,163,333,195,370,0.2546875,0.3046875,0.5203125,0.3046875
img_793_JPG_jpg.rf.41ce2f9380ba3e569b332795de78390d.jpg,Mature_Unripe,264,382,301,424,0.4125,0.4703125,0.596875,0.4703125
img_543_JPG_jpg.rf.b7f0c0a1de454ec785b991c1b40f60fb.jpg,Mature_Unripe,386,216,441,323,0.603125,0.6890625,0.3375,0.6890625
img_543_JPG_jpg.rf.b7f0c0a1de454ec785b991c1b40f60fb.jpg,Mature_Unripe,564,231,604,343,0.88125,0.94375,0.3609375,0.94375
img_543_JPG_jpg.rf.b7f0c0a1de454ec785b991c1b40f60fb.jpg,Mature_Unripe,578,194,619,266,0.903125,0.9671875,0.303125,0.9671875
img_3110_JPG_jpg.rf.3cacf97dff7db173d87dd38469e91462.jpg,Mature_Unripe,84,301,115,342,0.13125,0.1796875,0.4703125,0.1796875
img_3110_JPG_jpg.rf.3cacf97dff7db173d87dd38469e91462.jpg,Mature_Unripe,128,333,148,373,0.2,0.23125,0.5203125,0.23125
img_3110_JPG_jpg.rf.3cacf97dff7db173d87dd38469e91462.jpg,Mature_Unripe,153,285,175,315,0.2390625,0.2734375,0.4453125,0.2734375
img_3110_JPG_jpg.rf.3cacf97dff7db173d87dd38469e91462.jpg,Mature_Unripe,143,313,170,345,0.2234375,0.265625,0.4890625,0.265625
img_3110_JPG_jpg.rf.3cacf97dff7db173d87dd38469e91462.jpg,Mature_Unripe,173,444,195,468,0.2703125,0.3046875,0.69375,0.3046875
img_3110_JPG_jpg.rf.3cacf97dff7db173d87dd38469e91462.jpg,Mature_Unripe,316,283,331,312,0.49375,0.5171875,0.4421875,0.5171875
img_3110_JPG_jpg.rf.3cacf97dff7db173d87dd38469e91462.jpg,Mature_Unripe,326,133,341,161,0.509375,0.5328125,0.2078125,0.5328125
img_3110_JPG_jpg.rf.3cacf97dff7db173d87dd38469e91462.jpg,Mature_Unripe,370,32,390,56,0.578125,0.609375,0.05,0.609375
img_3110_JPG_jpg.rf.3cacf97dff7db173d87dd38469e91462.jpg,Mature_Unripe,454,57,477,96,0.709375,0.7453125,0.0890625,0.7453125
img_3110_JPG_jpg.rf.3cacf97dff7db173d87dd38469e91462.jpg,Mature_Unripe,523,94,543,133,0.8171875,0.8484375,0.146875,0.8484375
img_3110_JPG_jpg.rf.3cacf97dff7db173d87dd38469e91462.jpg,Mature_Unripe,493,81,519,128,0.7703125,0.8109375,0.1265625,0.8109375
img_3110_JPG_jpg.rf.3cacf97dff7db173d87dd38469e91462.jpg,Mature_Unripe,537,375,572,413,0.8390625,0.89375,0.5859375,0.89375
img_3110_JPG_jpg.rf.3cacf97dff7db173d87dd38469e91462.jpg,Mature_Unripe,545,465,603,523,0.8515625,0.9421875,0.7265625,0.9421875
img_3110_JPG_jpg.rf.3cacf97dff7db173d87dd38469e91462.jpg,Mature_Unripe,613,528,631,556,0.9578125,0.9859375,0.825,0.9859375
img_3110_JPG_jpg.rf.3cacf97dff7db173d87dd38469e91462.jpg,Mature_Unripe,611,350,631,395,0.9546875,0.9859375,0.546875,0.9859375
img_3110_JPG_jpg.rf.3cacf97dff7db173d87dd38469e91462.jpg,Mature_Unripe,602,283,618,321,0.940625,0.965625,0.4421875,0.965625
img_3110_JPG_jpg.rf.3cacf97dff7db173d87dd38469e91462.jpg,Mature_Unripe,622,291,635,328,0.971875,0.9921875,0.4546875,0.9921875
img_3110_JPG_jpg.rf.3cacf97dff7db173d87dd38469e91462.jpg,Mature_Unripe,553,223,572,248,0.8640625,0.89375,0.3484375,0.89375
img_3110_JPG_jpg.rf.3cacf97dff7db173d87dd38469e91462.jpg,Immature,530,175,544,199,0.828125,0.85,0.2734375,0.85
img_170_JPG_jpg.rf.eb203223bd58adc4a1fb71693fd7e63c.jpg,Mature_Unripe,198,239,261,316,0.309375,0.4078125,0.3734375,0.4078125
img_170_JPG_jpg.rf.eb203223bd58adc4a1fb71693fd7e63c.jpg,Mature_Unripe,222,351,290,435,0.346875,0.453125,0.5484375,0.453125
img_170_JPG_jpg.rf.eb203223bd58adc4a1fb71693fd7e63c.jpg,Mature_Unripe,315,407,350,464,0.4921875,0.546875,0.6359375,0.546875
img_170_JPG_jpg.rf.eb203223bd58adc4a1fb71693fd7e63c.jpg,Mature_Unripe,299,510,367,580,0.4671875,0.5734375,0.796875,0.5734375
img_170_JPG_jpg.rf.eb203223bd58adc4a1fb71693fd7e63c.jpg,Mature_Unripe,194,37,283,169,0.303125,0.4421875,0.0578125,0.4421875
img_170_JPG_jpg.rf.eb203223bd58adc4a1fb71693fd7e63c.jpg,Immature,100,120,163,212,0.15625,0.2546875,0.1875,0.2546875
img_3696_JPG_jpg.rf.2bba2b4ae688f3cc086a33003cc399b8.jpg,Immature,134,464,153,484,0.209375,0.2390625,0.725,0.2390625
img_3696_JPG_jpg.rf.2bba2b4ae688f3cc086a33003cc399b8.jpg,Immature,144,489,164,511,0.225,0.25625,0.7640625,0.25625
img_3696_JPG_jpg.rf.2bba2b4ae688f3cc086a33003cc399b8.jpg,Immature,126,401,141,420,0.196875,0.2203125,0.6265625,0.2203125
img_3696_JPG_jpg.rf.2bba2b4ae688f3cc086a33003cc399b8.jpg,Mature_Unripe,235,274,297,328,0.3671875,0.4640625,0.428125,0.4640625
img_3696_JPG_jpg.rf.2bba2b4ae688f3cc086a33003cc399b8.jpg,Mature_Unripe,541,549,571,587,0.8453125,0.8921875,0.8578125,0.8921875
img_3696_JPG_jpg.rf.2bba2b4ae688f3cc086a33003cc399b8.jpg,Mature_Unripe,505,526,531,564,0.7890625,0.8296875,0.821875,0.8296875
img_610_JPG_jpg.rf.5b77b9604c10c25142d7a8049148f743.jpg,Immature,305,597,354,639,0.4765625,0.553125,0.9328125,0.553125
img_610_JPG_jpg.rf.5b77b9604c10c25142d7a8049148f743.jpg,Immature,397,547,413,575,0.6203125,0.6453125,0.8546875,0.6453125
img_610_JPG_jpg.rf.5b77b9604c10c25142d7a8049148f743.jpg,Immature,397,522,423,552,0.6203125,0.6609375,0.815625,0.6609375
img_610_JPG_jpg.rf.5b77b9604c10c25142d7a8049148f743.jpg,Mature_Unripe,251,250,288,289,0.3921875,0.45,0.390625,0.45
img_610_JPG_jpg.rf.5b77b9604c10c25142d7a8049148f743.jpg,Mature_Unripe,411,166,459,219,0.6421875,0.7171875,0.259375,0.7171875
img_610_JPG_jpg.rf.5b77b9604c10c25142d7a8049148f743.jpg,Mature_Unripe,428,305,462,347,0.66875,0.721875,0.4765625,0.721875
img_610_JPG_jpg.rf.5b77b9604c10c25142d7a8049148f743.jpg,Mature_Unripe,370,463,399,518,0.578125,0.6234375,0.7234375,0.6234375
img_610_JPG_jpg.rf.5b77b9604c10c25142d7a8049148f743.jpg,Mature_Unripe,331,489,367,529,0.5171875,0.5734375,0.7640625,0.5734375
img_610_JPG_jpg.rf.5b77b9604c10c25142d7a8049148f743.jpg,Mature_Unripe,299,399,327,435,0.4671875,0.5109375,0.6234375,0.5109375
img_610_JPG_jpg.rf.5b77b9604c10c25142d7a8049148f743.jpg,Mature_Unripe,348,523,374,579,0.54375,0.584375,0.8171875,0.584375
img_1729_JPG_jpg.rf.58d3cc49e5dffdcb9e068e6dea351baa.jpg,Immature,333,391,367,443,0.5203125,0.5734375,0.6109375,0.5734375
img_1729_JPG_jpg.rf.58d3cc49e5dffdcb9e068e6dea351baa.jpg,Immature,447,529,487,590,0.6984375,0.7609375,0.8265625,0.7609375
img_1729_JPG_jpg.rf.58d3cc49e5dffdcb9e068e6dea351baa.jpg,Immature,574,314,598,363,0.896875,0.934375,0.490625,0.934375
img_1729_JPG_jpg.rf.58d3cc49e5dffdcb9e068e6dea351baa.jpg,Immature,528,200,580,242,0.825,0.90625,0.3125,0.90625
img_1729_JPG_jpg.rf.58d3cc49e5dffdcb9e068e6dea351baa.jpg,Immature,321,90,369,142,0.5015625,0.5765625,0.140625,0.5765625
img_1729_JPG_jpg.rf.58d3cc49e5dffdcb9e068e6dea351baa.jpg,Immature,481,437,503,482,0.7515625,0.7859375,0.6828125,0.7859375
img_3526_JPG_jpg.rf.81e27668ed6fae3378ba2dd811c7e03c.jpg,Spoit,129,373,198,471,0.2015625,0.309375,0.5828125,0.309375
img_3526_JPG_jpg.rf.81e27668ed6fae3378ba2dd811c7e03c.jpg,Spoit,226,16,269,111,0.353125,0.4203125,0.025,0.4203125
img_3526_JPG_jpg.rf.81e27668ed6fae3378ba2dd811c7e03c.jpg,Spoit,217,92,246,154,0.3390625,0.384375,0.14375,0.384375
img_3526_JPG_jpg.rf.81e27668ed6fae3378ba2dd811c7e03c.jpg,Spoit,101,154,150,216,0.1578125,0.234375,0.240625,0.234375
img_3526_JPG_jpg.rf.81e27668ed6fae3378ba2dd811c7e03c.jpg,Mature_Unripe,114,451,201,531,0.178125,0.3140625,0.7046875,0.3140625
img_3526_JPG_jpg.rf.81e27668ed6fae3378ba2dd811c7e03c.jpg,Mature_Unripe,40,437,108,491,0.0625,0.16875,0.6828125,0.16875
img_540_JPG_jpg.rf.f56cfd8433b6d4d4ac07ad9363c3b1b0.jpg,Mature_Unripe,145,337,207,445,0.2265625,0.3234375,0.5265625,0.3234375
img_540_JPG_jpg.rf.f56cfd8433b6d4d4ac07ad9363c3b1b0.jpg,Mature_Unripe,318,363,357,471,0.496875,0.5578125,0.5671875,0.5578125
img_540_JPG_jpg.rf.f56cfd8433b6d4d4ac07ad9363c3b1b0.jpg,Mature_Unripe,339,327,377,401,0.5296875,0.5890625,0.5109375,0.5890625
img_3123_JPG_jpg.rf.561a60a90666acd49a47460403e51566.jpg,Mature_Unripe,36,134,84,204,0.05625,0.13125,0.209375,0.13125
img_3123_JPG_jpg.rf.561a60a90666acd49a47460403e51566.jpg,Mature_Unripe,165,219,196,275,0.2578125,0.30625,0.3421875,0.30625
img_3123_JPG_jpg.rf.561a60a90666acd49a47460403e51566.jpg,Mature_Unripe,290,358,339,424,0.453125,0.5296875,0.559375,0.5296875
img_3123_JPG_jpg.rf.561a60a90666acd49a47460403e51566.jpg,Mature_Unripe,403,370,447,449,0.6296875,0.6984375,0.578125,0.6984375
img_3123_JPG_jpg.rf.561a60a90666acd49a47460403e51566.jpg,Mature_Unripe,446,244,498,317,0.696875,0.778125,0.38125,0.778125
img_3123_JPG_jpg.rf.561a60a90666acd49a47460403e51566.jpg,Mature_Unripe,416,167,452,231,0.65,0.70625,0.2609375,0.70625
img_3123_JPG_jpg.rf.561a60a90666acd49a47460403e51566.jpg,Mature_Unripe,292,69,330,133,0.45625,0.515625,0.1078125,0.515625
img_3123_JPG_jpg.rf.561a60a90666acd49a47460403e51566.jpg,Mature_Unripe,540,201,578,246,0.84375,0.903125,0.3140625,0.903125
img_3123_JPG_jpg.rf.561a60a90666acd49a47460403e51566.jpg,Mature_Unripe,500,227,525,281,0.78125,0.8203125,0.3546875,0.8203125
img_3123_JPG_jpg.rf.561a60a90666acd49a47460403e51566.jpg,Mature_Unripe,294,321,332,371,0.459375,0.51875,0.5015625,0.51875
img_3457_JPG_jpg.rf.2349e163f61ef26b03d938ae872ffbaf.jpg,Spoit,417,423,440,457,0.6515625,0.6875,0.6609375,0.6875
img_3457_JPG_jpg.rf.2349e163f61ef26b03d938ae872ffbaf.jpg,Spoit,351,558,368,597,0.5484375,0.575,0.871875,0.575
img_3457_JPG_jpg.rf.2349e163f61ef26b03d938ae872ffbaf.jpg,Spoit,583,452,599,487,0.9109375,0.9359375,0.70625,0.9359375
img_3457_JPG_jpg.rf.2349e163f61ef26b03d938ae872ffbaf.jpg,Spoit,505,240,525,280,0.7890625,0.8203125,0.375,0.8203125
img_3457_JPG_jpg.rf.2349e163f61ef26b03d938ae872ffbaf.jpg,Spoit,544,279,555,302,0.85,0.8671875,0.4359375,0.8671875
img_3457_JPG_jpg.rf.2349e163f61ef26b03d938ae872ffbaf.jpg,Spoit,473,57,497,105,0.7390625,0.7765625,0.0890625,0.7765625
img_3457_JPG_jpg.rf.2349e163f61ef26b03d938ae872ffbaf.jpg,Spoit,73,168,103,223,0.1140625,0.1609375,0.2625,0.1609375
img_3457_JPG_jpg.rf.2349e163f61ef26b03d938ae872ffbaf.jpg,Spoit,112,229,146,271,0.175,0.228125,0.3578125,0.228125
img_3457_JPG_jpg.rf.2349e163f61ef26b03d938ae872ffbaf.jpg,Spoit,176,259,199,295,0.275,0.3109375,0.4046875,0.3109375
img_4159_JPG_jpg.rf.3f91fd2e01ea388d8e512d6dbc92604e.jpg,Mature_Unripe,79,282,102,322,0.1234375,0.159375,0.440625,0.159375
img_4159_JPG_jpg.rf.3f91fd2e01ea388d8e512d6dbc92604e.jpg,Mature_Unripe,310,346,328,373,0.484375,0.5125,0.540625,0.5125
img_4159_JPG_jpg.rf.3f91fd2e01ea388d8e512d6dbc92604e.jpg,Spoit,305,447,321,472,0.4765625,0.5015625,0.6984375,0.5015625
img_2638_JPG_jpg.rf.864c7aaa86eb302b0d43d7a2c1b9d444.jpg,Immature,124,379,154,441,0.19375,0.240625,0.5921875,0.240625
img_2638_JPG_jpg.rf.864c7aaa86eb302b0d43d7a2c1b9d444.jpg,Immature,122,453,150,495,0.190625,0.234375,0.7078125,0.234375
img_2638_JPG_jpg.rf.864c7aaa86eb302b0d43d7a2c1b9d444.jpg,Immature,197,420,222,464,0.3078125,0.346875,0.65625,0.346875
img_2584_JPG_jpg.rf.fb07f01f21407d26f550dbc5b4418e9f.jpg,Immature,236,451,308,539,0.36875,0.48125,0.7046875,0.48125
img_2584_JPG_jpg.rf.fb07f01f21407d26f550dbc5b4418e9f.jpg,Immature,178,153,237,195,0.278125,0.3703125,0.2390625,0.3703125
img_195_JPG_jpg.rf.164c50081ff00de24bbac0e3ea97f364.jpg,Mature_Unripe,362,32,415,115,0.565625,0.6484375,0.05,0.6484375
img_195_JPG_jpg.rf.164c50081ff00de24bbac0e3ea97f364.jpg,Mature_Unripe,379,340,477,426,0.5921875,0.7453125,0.53125,0.7453125
img_195_JPG_jpg.rf.164c50081ff00de24bbac0e3ea97f364.jpg,Mature_Unripe,556,285,607,350,0.86875,0.9484375,0.4453125,0.9484375
img_4099_JPG_jpg.rf.6c1666ea87e8654e54284c2cf53d0e4b.jpg,Spoit,224,156,240,174,0.35,0.375,0.24375,0.375
img_4099_JPG_jpg.rf.6c1666ea87e8654e54284c2cf53d0e4b.jpg,Mature_Unripe,247,108,324,180,0.3859375,0.50625,0.16875,0.50625
img_4099_JPG_jpg.rf.6c1666ea87e8654e54284c2cf53d0e4b.jpg,Mature_Unripe,313,243,365,327,0.4890625,0.5703125,0.3796875,0.5703125
img_4099_JPG_jpg.rf.6c1666ea87e8654e54284c2cf53d0e4b.jpg,Mature_Unripe,426,251,482,303,0.665625,0.753125,0.3921875,0.753125
img_4099_JPG_jpg.rf.6c1666ea87e8654e54284c2cf53d0e4b.jpg,Mature_Unripe,480,252,538,297,0.75,0.840625,0.39375,0.840625
img_4099_JPG_jpg.rf.6c1666ea87e8654e54284c2cf53d0e4b.jpg,Mature_Unripe,385,288,441,376,0.6015625,0.6890625,0.45,0.6890625
img_1206_JPG_jpg.rf.e6b22d26ad34df3963b26c644d90f32a.jpg,Mature_Unripe,201,350,243,416,0.3140625,0.3796875,0.546875,0.3796875
img_1206_JPG_jpg.rf.e6b22d26ad34df3963b26c644d90f32a.jpg,Mature_Unripe,339,335,385,398,0.5296875,0.6015625,0.5234375,0.6015625
img_1206_JPG_jpg.rf.e6b22d26ad34df3963b26c644d90f32a.jpg,Mature_Unripe,273,259,311,314,0.4265625,0.4859375,0.4046875,0.4859375
img_1206_JPG_jpg.rf.e6b22d26ad34df3963b26c644d90f32a.jpg,Ripped,236,279,280,356,0.36875,0.4375,0.4359375,0.4375
img_1206_JPG_jpg.rf.e6b22d26ad34df3963b26c644d90f32a.jpg,Ripped,379,327,427,393,0.5921875,0.6671875,0.5109375,0.6671875
img_3985_JPG_jpg.rf.4c228d9be74e974fdda2d653e5c34fd7.jpg,Mature_Unripe,87,254,117,318,0.1359375,0.1828125,0.396875,0.1828125
